carat,cut,color,clarity,depth,table,price,x
0.8153648132841945,4,18,4,61.4,56.0,8.94793610670867,7.01
0.33647223662121295,4,20,5,61.5,59.0,6.923628628138427,4.75
0.5877866649021191,2,16,4,62.7,58.0,7.81923445385907,5.91
0.7793248768009976,3,16,2,62.5,55.0,8.403128235128264,6.82
0.3987761199573678,3,20,2,58.7,60.0,7.07326971745971,5.2
0.6981347220709844,2,19,3,61.6,60.0,8.765146421639022,6.42
0.708035793053696,2,19,1,63.0,60.0,8.231109840328154,6.35
0.3001045924503381,2,22,4,63.0,57.0,6.648984550024776,4.48
0.2776317365982795,2,19,7,61.8,55.0,6.86171134048073,4.39
0.5766133643039938,2,21,4,61.0,55.0,8.178919332848396,5.94
0.7030975114131134,4,18,2,61.2,56.0,8.567506005289827,6.49
0.412109650826833,2,19,4,62.7,56.0,7.4127640174265625,5.08
0.3506568716131694,3,20,2,60.8,58.0,6.651571873589727,4.83
0.4574248470388754,4,19,3,60.0,56.0,7.474204806496124,5.45
0.5423242908253617,4,19,1,61.9,57.0,7.634820677745543,5.73
0.8285518175661483,0,19,0,66.0,58.0,8.361240889642351,6.82
0.6418538861723948,4,18,3,62.4,56.0,8.305236829492593,6.15
0.9555114450274363,3,19,5,60.6,60.0,9.684647229041753,7.51
0.31481073984003355,1,22,4,62.1,54.0,6.716594773520978,4.67
0.27002713721306015,2,18,6,61.9,57.0,6.480044561926653,4.33
0.4252677354043441,4,18,6,61.2,56.0,7.519149957669823,5.25
0.5709795465857378,4,19,4,62.4,54.0,8.063692634269517,5.89
0.712949807856125,4,19,4,61.7,56.0,8.98117874833641,6.47
0.7178397931503169,3,19,1,63.0,57.0,8.437933510430605,6.47
0.2851789422336624,4,21,6,61.6,56.0,7.0967213784947605,4.44
0.9162907318741551,4,21,2,62.0,55.0,9.3492323708428,7.4
0.6981347220709844,2,21,1,59.4,59.0,8.257904193465674,6.49
0.2776317365982795,3,17,4,61.0,60.0,6.47543271670409,4.47
0.7030975114131134,4,21,2,62.2,54.7,8.67265729404031,6.44
0.4510756193602166,4,18,4,61.3,55.1,7.450660796211539,5.34
0.3001045924503381,4,16,7,61.8,53.0,6.345636360828596,4.58
0.5538851132264376,4,16,5,61.7,55.0,7.653020413804189,5.83
0.2776317365982795,4,21,4,61.9,56.0,6.63200177739563,4.38
0.3506568716131694,3,22,1,60.1,58.0,6.80128303447162,4.88
0.4510756193602166,1,19,3,64.1,55.0,7.3864708488298945,5.28
0.37156355643248307,1,20,4,58.6,62.2,7.0431599159883405,5.0
0.6931471805599453,3,17,2,60.5,59.0,8.343077871169383,6.54
0.5364933705145685,1,20,1,64.5,55.6,7.733245646529795,5.58
0.29266961396282,4,22,6,61.5,56.0,7.10002716662926,4.5
0.23901690047049992,4,18,2,61.6,57.0,5.976350909297934,4.13
0.712949807856125,2,19,4,63.1,57.0,8.80537513890967,6.39
0.4382549309311553,4,19,4,62.2,54.0,7.665284718471351,5.27
0.3435897043900769,4,19,6,61.6,57.0,6.962243464266207,4.75
0.7884573603642702,3,21,5,62.3,59.0,9.456262510179732,6.83
0.7839015438284094,2,16,1,63.4,56.8,8.373322820996535,6.7
0.27002713721306015,4,19,7,62.7,57.0,6.829793737512425,4.31
0.262364264467491,4,21,3,61.0,56.0,6.739336627357174,4.36
0.708035793053696,4,17,1,62.2,57.0,8.275376374836407,6.46
0.412109650826833,3,19,3,62.4,58.0,7.271703706887368,5.11
0.6931471805599453,3,21,2,59.7,57.0,8.579792333172758,6.56
0.2776317365982795,4,19,4,61.6,55.0,6.501289670540389,4.43
0.7323678937132266,1,21,2,58.4,60.0,8.62622695244036,6.71
0.27002713721306015,4,22,3,62.1,54.0,6.440946540632921,4.36
0.7884573603642702,4,19,4,62.3,56.0,9.0410929746695,6.77
0.3435897043900769,1,17,4,60.1,60.1,6.626717749249025,4.79
0.43178241642553783,2,21,3,62.6,60.0,7.2633296174768365,5.26
0.8241754429663494,4,21,4,61.7,57.0,9.343121483210002,6.93
0.41871033485818504,4,19,4,61.7,57.0,7.418180822726788,5.16
0.48858001481867097,4,20,4,62.3,56.0,7.8804263442924,5.46
0.2776317365982795,2,17,3,62.8,58.0,6.1092475827643655,4.33
0.9162907318741551,4,18,4,62.4,56.0,9.44959346502346,7.29
0.8544153281560676,4,19,0,62.5,57.0,8.443331342817782,7.04
0.7227059828014898,2,20,2,59.6,60.0,8.61104776688786,6.61
0.7884573603642702,3,20,4,61.8,59.0,9.067624069774588,6.79
0.3435897043900769,4,21,2,62.1,54.0,6.628041376179533,4.76
0.3001045924503381,4,21,5,61.0,57.0,6.745236349484363,4.54
0.6931471805599453,3,20,2,62.3,59.0,8.574140471857987,6.43
0.7975071958841881,4,16,2,62.3,55.0,8.555066843844319,6.91
0.7030975114131134,3,20,2,61.8,59.0,8.645938147306799,6.45
0.4054651081081644,2,20,4,62.3,55.0,7.444833273892193,5.06
0.5306282510621704,2,18,2,61.0,58.0,7.653494909661253,5.67
0.4252677354043441,4,20,5,62.2,54.0,7.685243607975833,5.19
0.5364933705145685,4,19,5,62.5,57.0,8.037866234709618,5.7
0.5364933705145685,2,17,2,60.4,63.0,7.563719668414366,5.73
0.29266961396282,2,19,2,61.5,56.0,6.230481447578482,4.45
0.2776317365982795,4,19,4,62.0,56.0,6.470799503782602,4.35
0.43178241642553783,4,21,3,61.8,55.0,7.521859252201629,5.26
0.33647223662121295,1,21,5,57.7,62.0,6.889591308354466,4.82
0.5538851132264376,2,16,4,62.7,58.0,7.682943169878292,5.75
0.6981347220709844,3,20,1,61.6,58.0,8.411388132519262,6.45
0.9242589015233319,3,19,4,61.2,60.0,9.5767180913763,7.4
0.262364264467491,2,18,6,63.4,57.0,6.778784897685177,4.31
0.3074846997479606,2,20,5,61.6,55.0,6.771935555839602,4.58
0.33647223662121295,3,21,3,61.9,59.0,6.883462586413092,4.75
0.23901690047049992,4,18,2,61.3,55.0,5.950642552587727,4.17
0.4637340162321401,2,16,3,61.9,58.0,7.160845906664299,5.35
1.2296405510745139,3,16,3,61.3,59.0,9.750860711077213,8.61
0.27002713721306015,3,19,4,61.2,59.0,6.439350371100098,4.35
0.6575200029167941,0,19,2,64.4,57.0,8.119398589612294,6.14
0.35767444427181594,4,18,2,62.3,56.0,6.824373670043086,4.86
0.7975071958841881,3,20,3,59.8,59.0,9.038127549330516,6.96
1.1052568313867783,1,17,4,57.9,63.0,9.771897132148531,8.13
0.412109650826833,4,18,3,61.3,57.0,7.234177179749849,5.14
0.5653138090500605,2,21,2,63.0,59.0,7.889459149404524,5.76
0.712949807856125,3,21,1,61.6,58.0,8.272570608424903,6.52
0.6729444732424258,0,18,0,61.5,63.0,7.401231264413015,6.22
0.6981347220709844,2,16,1,63.5,59.0,8.149890544402423,6.3
0.6981347220709844,3,22,4,62.1,58.0,8.932740634865914,6.4
0.7975071958841881,3,17,2,62.1,59.0,8.58839695042257,6.8
0.6471032420585384,0,20,1,64.9,56.0,8.074337694089515,6.08
0.9669838461896731,4,17,5,62.3,54.7,9.40713994795079,7.49
0.4510756193602166,4,18,4,61.3,56.0,7.349230824613334,5.36
0.2851789422336624,2,22,2,63.1,55.0,6.591673732008658,4.46
0.29266961396282,4,19,7,61.9,57.0,6.98933526597456,4.48
1.1151415906193203,3,16,4,62.5,60.0,9.614070642790631,8.09
0.5306282510621704,2,18,2,61.5,57.0,7.653494909661253,5.64
1.007957920399979,4,18,3,61.5,55.0,9.529666449762425,7.79
0.708035793053696,2,20,1,61.8,59.0,8.392763113038061,6.43
1.1019400787607843,3,18,1,61.6,58.0,9.711115659888671,8.12
0.708035793053696,4,19,2,61.6,55.0,8.615951963439501,6.48
0.4510756193602166,3,16,4,62.2,58.0,7.382124365737512,5.34
0.3435897043900769,1,20,2,63.7,58.0,6.807934943699926,4.74
0.9202827531436926,0,18,2,65.4,59.0,9.147081032336992,7.17
0.7419373447293773,3,16,1,59.6,59.0,8.223358899479258,6.74
0.262364264467491,3,17,2,60.5,62.0,6.2285110035911835,4.37
0.5306282510621704,4,17,4,62.7,57.0,7.679713639966372,5.63
1.1216775615991057,3,16,2,61.7,60.0,9.527484154577582,8.23
0.6471032420585384,3,18,3,59.9,62.0,8.32579052588609,6.33
0.35767444427181594,3,21,6,59.5,58.0,7.2682230211595655,4.92
0.5423242908253617,4,21,3,62.7,55.0,7.898039690764619,5.76
1.1631508098056809,1,18,1,63.6,58.0,9.54108193388841,8.21
0.712949807856125,1,20,3,63.7,58.0,8.795884972029885,6.34
0.23111172096338664,4,21,6,62.5,56.0,6.489204931325317,4.09
0.7227059828014898,4,21,3,61.8,55.0,8.960467760919949,6.59
0.5766133643039938,2,17,1,62.5,58.0,7.665284718471351,5.82
0.8020015854720274,4,18,1,62.1,56.0,8.732304571033183,6.85
0.7030975114131134,2,19,1,63.8,55.0,8.412277021466677,6.37
1.1184149159642893,3,19,1,61.8,58.0,9.716434821366272,8.15
0.598836501088704,2,21,1,63.3,56.0,7.998335395952982,5.99
0.9162907318741551,3,21,3,60.7,60.0,9.574080300037034,7.41
0.6418538861723948,2,19,1,63.1,58.0,7.957877358489813,6.08
0.43178241642553783,4,22,2,60.8,57.0,7.416378479192928,5.25
0.7030975114131134,2,21,2,63.5,55.0,8.56522116042682,6.3
0.6418538861723948,4,18,4,61.6,56.0,8.432288684325794,6.17
0.4054651081081644,4,20,5,60.7,57.0,7.556427969440253,5.12
0.27002713721306015,4,18,7,60.8,56.0,6.9865664594064265,4.42
0.5538851132264376,4,17,6,62.3,55.0,7.906915488678587,5.77
0.6931471805599453,1,20,1,63.8,58.0,8.332308352219117,6.33
0.4252677354043441,4,20,3,62.2,55.0,7.409136443920128,5.16
0.3001045924503381,2,21,3,58.9,59.0,6.643789733147672,4.59
0.9282193027394289,4,19,5,61.0,55.0,9.63991255542758,7.44
0.43178241642553783,4,17,4,61.2,58.0,7.173958319756794,5.24
0.3435897043900769,2,19,3,61.7,61.0,6.71901315438526,4.7
0.5306282510621704,0,17,1,65.9,58.0,7.3938782901077555,5.46
0.5709795465857378,2,17,4,62.2,59.0,7.894690850425624,5.83
0.4637340162321401,1,17,3,63.4,56.0,7.166265974133638,5.33
0.262364264467491,3,21,2,62.1,60.0,6.516193076042964,4.29
0.35767444427181594,4,16,4,62.1,55.0,6.522092798170152,4.84
0.35767444427181594,4,19,7,61.6,57.0,7.155396301896734,4.81
0.4054651081081644,2,21,3,62.4,57.0,7.358193752733032,5.01
0.33647223662121295,4,21,6,62.4,57.0,7.242797922793756,4.72
0.5481214085096876,3,17,5,61.5,58.0,7.822845290279774,5.73
0.9242589015233319,3,18,3,59.4,59.0,9.315240781801553,7.45
1.1505720275988207,3,16,2,60.5,59.0,9.570040734716603,8.41
0.262364264467491,4,19,7,63.0,53.0,6.863803391452954,4.3
0.2851789422336624,4,20,1,62.3,55.0,6.111467339502679,4.44
0.9360933591703349,2,18,3,63.3,56.0,9.263596738276615,7.38
0.5423242908253617,4,17,5,62.8,57.0,7.861341795599989,5.69
0.7884573603642702,1,21,3,63.7,57.0,8.685246776412487,6.71
0.9162907318741551,3,21,1,61.1,58.0,8.93075873555827,7.34
0.8064758658669484,4,18,4,61.0,57.0,9.073374516903025,6.91
0.3074846997479606,1,21,1,63.7,54.0,6.226536669287466,4.52
0.9895411936137477,3,19,5,62.9,58.0,9.673445259530762,7.59
0.262364264467491,4,20,7,62.3,53.0,6.787844982309579,4.34
0.5709795465857378,4,22,1,60.6,56.0,7.980365765111246,5.95
0.6418538861723948,4,21,1,62.0,55.0,8.1886891244442,6.23
0.708035793053696,3,22,2,60.5,61.0,8.596189197642735,6.47
0.9162907318741551,3,19,1,58.3,61.0,8.812992231969966,7.55
0.3074846997479606,4,21,3,61.2,56.0,6.921658184151129,4.63
0.9321640810304452,3,20,3,62.4,59.0,9.587337416104821,7.43
0.5306282510621704,2,17,1,63.4,59.0,7.4821189235521155,5.66
0.41871033485818504,2,22,3,63.4,56.0,7.511524648390866,5.16
0.4382549309311553,4,19,3,60.1,55.0,7.399398083331354,5.33
0.7030975114131134,2,18,2,60.3,59.0,8.406708458240965,6.44
0.9669838461896731,4,20,0,62.0,55.0,8.88599431515281,7.57
0.7227059828014898,4,19,3,61.9,54.0,8.837971491357209,6.54
0.4382549309311553,2,18,3,62.0,55.2,7.3453648404168685,5.28
0.6418538861723948,3,17,3,58.4,62.0,8.094683648698815,6.35
0.7419373447293773,2,17,2,63.5,57.0,8.181440695719374,6.55
0.6523251860396903,0,17,3,64.4,58.0,8.017637159908478,6.13
0.7371640659767197,3,17,3,61.3,58.0,8.446770727119691,6.63
0.3293037471426004,2,16,3,63.3,56.0,6.616065185132817,4.63
0.29266961396282,4,22,7,62.1,57.0,7.760893195851024,4.52
1.1019400787607843,2,16,4,60.2,61.0,9.460787757817737,8.16
0.2776317365982795,2,20,3,62.8,57.0,6.470799503782602,4.33
0.5306282510621704,2,21,2,63.1,58.0,7.880048200971577,5.61
0.5364933705145685,3,18,1,62.4,56.0,7.615298339825815,5.7
0.3074846997479606,4,22,2,62.8,57.0,6.678342114654332,4.54
0.27002713721306015,4,19,2,62.8,55.0,6.386879319362645,4.38
0.33647223662121295,4,17,5,61.4,56.0,7.123672785204607,4.76
0.5306282510621704,3,20,3,61.6,60.0,7.924072324923417,5.65
0.6729444732424258,0,17,1,66.3,58.0,7.840312983320164,6.07
0.7227059828014898,2,19,5,62.9,56.0,8.948455992345542,6.56
0.6626879730752367,2,19,3,62.9,58.6,8.409385238781931,6.1
0.5364933705145685,1,17,3,64.0,59.0,7.518064181233078,5.61
0.27002713721306015,1,22,2,63.4,58.0,6.349138991379798,4.32
0.4054651081081644,4,19,6,62.2,56.0,7.5485559791698735,5.08
0.3220834991691133,3,22,1,61.1,58.0,6.70073110954781,4.68
0.2776317365982795,3,20,3,61.4,60.0,6.470799503782602,4.38
1.1378330018213911,3,16,1,62.3,61.0,9.404343433543975,8.21
0.7929925155296614,3,19,5,58.5,58.0,9.163458386076051,7.06
0.9162907318741551,4,17,4,61.3,57.0,9.200391041122515,7.32
0.9162907318741551,2,16,5,62.8,62.0,8.967121656230923,7.22
0.7466879474879752,3,18,1,61.9,59.0,8.51197962436335,6.6
0.4637340162321401,3,18,5,62.3,55.0,7.54274354536855,5.42
0.6575200029167941,3,16,1,61.9,57.0,7.940227765145702,6.21
0.7747271675523681,2,20,3,62.4,56.0,8.913684824725294,6.71
0.29266961396282,4,22,3,62.1,55.0,6.828712071641684,4.49
0.9969486348916096,3,18,1,62.5,57.0,9.276876895776427,7.67
0.2776317365982795,4,21,6,61.7,55.0,6.779921907472252,4.38
0.9242589015233319,4,20,1,61.2,57.0,9.111403624116159,7.45
0.5877866649021191,3,18,1,61.6,59.0,7.787382026484701,5.92
0.4252677354043441,2,21,5,63.1,60.0,7.622663951323595,5.12
0.27002713721306015,4,19,3,62.4,55.0,6.300785794663244,4.3
0.5423242908253617,3,20,2,59.9,58.0,7.916807490937603,5.85
0.5306282510621704,3,21,3,61.1,58.0,7.822845290279774,5.78
0.6418538861723948,1,22,1,63.8,58.0,8.244596756382498,6.09
0.3435897043900769,4,20,2,62.7,57.0,6.628041376179533,4.7
0.3074846997479606,4,22,4,61.8,55.0,6.661854740545311,4.54
0.262364264467491,2,20,3,63.0,55.0,6.263398262591624,4.28
0.6418538861723948,1,19,2,62.2,62.5,8.247220052745229,6.08
0.7466879474879752,4,19,7,61.2,54.0,9.215725844252521,6.71
0.5306282510621704,1,20,4,59.1,62.0,7.964850887447313,5.82
0.6931471805599453,1,21,3,63.8,58.0,8.744009988096744,6.31
0.6931471805599453,1,18,1,62.7,58.0,8.325063693631197,6.31
0.8372475245337022,2,18,3,61.4,59.0,8.91139510724569,6.96
0.5306282510621704,3,22,3,60.9,57.0,7.975908360165538,5.71
0.5306282510621704,2,21,2,62.7,55.0,7.853993087224244,5.63
0.5538851132264376,2,20,2,62.7,58.0,7.906915488678587,5.71
0.6981347220709844,3,20,3,62.1,60.0,8.697679732264463,6.36
0.262364264467491,4,18,4,62.5,56.0,6.267200548541362,4.24
1.1019400787607843,0,19,3,67.5,55.0,9.793561073157523,7.7
0.5364933705145685,3,18,4,62.4,58.0,7.8528278122817445,5.73
0.9745596399981308,3,19,0,62.0,59.0,8.841158975945264,7.57
0.7975071958841881,3,22,3,62.0,60.0,9.18574025510795,6.79
0.27002713721306015,4,19,3,61.5,56.0,6.481577129276431,4.34
0.43178241642553783,4,20,3,62.3,56.0,7.488293515159428,5.2
0.6931471805599453,1,21,2,57.2,62.0,8.584103896698863,6.59
0.20701416938432615,2,22,3,62.7,58.0,5.8944028342648505,3.86
0.41871033485818504,4,22,3,61.5,56.0,7.508238774678663,5.15
0.4510756193602166,3,22,4,60.6,59.0,7.766840537085513,5.38
0.3293037471426004,4,20,5,62.0,54.0,6.8966943316227125,4.7
0.2851789422336624,4,21,5,60.9,56.0,6.703188113240863,4.45
1.1019400787607843,4,17,2,59.9,60.0,9.748411444632369,8.27
0.4252677354043441,4,22,2,61.2,57.0,7.442492722794441,5.24
1.1052568313867783,3,17,3,59.2,58.0,9.477998292597036,8.29
0.2776317365982795,4,20,4,62.0,54.0,6.776506992372183,4.44
0.6418538861723948,3,20,1,61.4,58.0,8.176672771948455,6.19
0.262364264467491,3,19,5,62.1,59.0,6.778784897685177,4.27
0.35767444427181594,4,19,5,61.9,55.0,7.029972911706386,4.86
0.7884573603642702,2,18,6,63.3,56.0,8.805824812903607,6.75
1.1939224684724346,4,17,3,62.6,56.0,9.808682245262217,8.45
0.4252677354043441,3,20,3,60.6,58.0,7.736743682453495,5.26
0.7884573603642702,2,18,1,63.5,57.0,8.560635749259074,6.67
0.6418538861723948,1,19,2,62.5,62.0,8.296297112642508,6.04
0.3074846997479606,4,22,2,62.0,56.0,6.498282149476434,4.55
0.4700036292457356,3,20,1,58.9,59.0,7.229113877793302,5.55
0.6981347220709844,3,20,4,61.7,58.0,8.9237243977064,6.43
0.262364264467491,4,20,6,61.4,56.0,6.948897222313312,4.33
0.6471032420585384,3,21,4,61.9,59.0,8.550241045462437,6.23
0.6931471805599453,0,22,5,61.1,57.0,9.265112607823163,6.37
0.2776317365982795,4,21,3,62.0,55.0,6.803505257608338,4.46
0.712949807856125,3,19,2,60.9,59.0,8.520786726926367,6.57
0.412109650826833,2,22,2,63.2,55.0,7.354362330421477,5.12
0.6981347220709844,3,18,3,61.3,59.0,8.509161019718974,6.44
0.9439058989071284,4,19,2,61.8,55.0,9.358501722956703,7.43
0.9202827531436926,3,18,3,60.2,60.0,9.353661191420406,7.35
1.1019400787607843,2,17,4,62.9,59.0,9.800457652216584,7.94
0.7884573603642702,3,18,1,62.4,61.0,8.525359754082631,6.81
0.4252677354043441,4,17,4,61.6,57.0,7.232733136177615,5.21
1.1631508098056809,3,17,3,58.9,60.0,9.792891131194102,8.63
0.5007752879124893,4,22,6,61.8,57.0,8.299783171949787,5.54
0.4054651081081644,3,22,2,62.3,58.0,7.411556287811163,5.07
0.44468582126144574,4,21,4,61.1,56.0,7.606387389772652,5.29
0.6981347220709844,4,22,5,61.6,57.0,9.47247384058159,6.44
0.41871033485818504,4,21,3,61.2,56.0,7.5745584842024805,5.2
0.7561219797213337,2,20,2,63.2,56.0,8.6278397115033,6.66
0.5822156198526637,3,22,1,60.0,60.0,7.956476798036782,6.07
0.41871033485818504,3,21,1,61.8,54.0,7.114769448366463,5.18
0.3646431135879093,2,19,2,61.6,61.0,6.650279048587422,4.83
0.3435897043900769,4,19,1,61.5,55.0,6.47543271670409,4.76
0.6981347220709844,3,20,4,61.4,60.0,8.96098117384356,6.45
0.6418538861723948,2,18,1,59.6,59.0,8.086717920303906,6.38
0.7514160886839212,1,20,3,63.8,57.0,8.843037724962366,6.59
0.2776317365982795,1,17,2,63.5,57.0,6.045005314036012,4.3
0.5481214085096876,4,22,1,59.9,57.0,7.9269635448629785,5.92
0.33647223662121295,4,19,6,62.3,54.0,6.950814768442584,4.75
0.262364264467491,4,18,3,62.1,56.0,6.198478716492308,4.32
0.2151113796169455,3,21,6,60.7,58.0,6.566672429803241,4.03
0.3293037471426004,4,21,3,60.8,57.0,6.775366090936392,4.73
0.41871033485818504,2,19,6,62.3,55.0,7.621195162809845,5.13
0.8109302162163288,2,16,2,62.5,57.0,8.455955881945048,6.83
0.7747271675523681,2,22,1,60.9,60.0,8.70996000607173,6.72
0.3074846997479606,4,22,3,60.6,57.0,6.9985096422506015,4.61
0.6931471805599453,4,19,6,61.9,57.0,9.032050676295599,6.43
0.7514160886839212,3,21,1,61.1,58.0,8.634264863002075,6.73
0.7884573603642702,0,17,0,62.2,66.0,8.010359588919783,6.77
0.29266961396282,4,19,2,61.8,54.4,6.2766434893416445,4.49
1.1118575154181303,2,17,3,62.5,58.0,9.733588515740731,8.09
0.9282193027394289,3,18,1,61.5,60.0,8.781555458546402,7.46
0.22314355131420976,2,21,5,61.1,61.0,6.280395838960195,4.03
0.5364933705145685,1,22,1,56.6,63.0,7.60887062919126,5.9
0.2776317365982795,4,18,4,62.1,55.0,6.263398262591624,4.39
0.9162907318741551,3,22,2,60.5,59.0,9.3492323708428,7.44
0.4700036292457356,4,20,4,61.9,55.0,7.697121317282625,5.4
0.3293037471426004,3,16,6,61.8,56.0,6.826545223556594,4.71
0.43178241642553783,4,19,4,61.0,57.0,7.579678823090456,5.25
0.6471032420585384,1,18,2,63.8,56.0,8.10892415597534,6.09
0.35767444427181594,3,22,2,62.4,60.0,6.680854678790215,4.79
0.9242589015233319,3,22,1,60.6,62.0,9.165552189186048,7.42
0.5423242908253617,4,21,2,60.8,57.0,8.134467570277563,5.77
1.1184149159642893,4,20,1,62.7,57.0,9.67852985665631,8.19
0.5306282510621704,1,21,4,58.7,60.0,8.054840221101024,5.79
0.37156355643248307,3,17,1,60.1,59.0,6.7226297948554485,4.96
0.33647223662121295,4,18,1,62.2,55.0,6.293419278846481,4.75
0.7466879474879752,3,22,3,59.5,60.0,8.791790024319363,6.77
0.8415671856782186,2,18,2,62.4,58.0,8.87066300440602,7.02
0.4762341789963716,4,18,4,60.8,56.0,7.627544390488503,5.51
0.7466879474879752,4,17,2,62.4,55.0,8.360305435879093,6.6
0.7030975114131134,3,20,2,62.2,58.0,8.53503310954457,6.4
0.598836501088704,4,19,4,61.9,54.0,8.263848131368906,5.99
0.33647223662121295,2,19,2,59.2,61.0,6.555356891810665,4.78
0.41871033485818504,3,19,1,58.8,62.0,7.087573705557973,5.31
0.262364264467491,2,19,5,63.1,56.0,6.778784897685177,4.23
0.8586616190375187,3,17,4,62.0,59.0,8.934982049213234,7.1
0.3435897043900769,2,19,4,60.6,56.0,6.884486652042782,4.83
1.1662709371419244,4,19,1,60.1,60.0,9.677151410322754,8.47
0.2776317365982795,1,21,3,57.0,60.0,6.660575149839686,4.6
0.7419373447293773,4,21,1,61.6,56.0,8.586719254064848,6.66
0.7030975114131134,1,21,1,63.4,57.0,8.45807992692373,6.41
0.5481214085096876,2,18,4,61.6,59.0,7.879291485082271,5.74
0.262364264467491,4,21,3,62.3,56.0,6.739336627357174,4.34
0.2546422183735807,2,19,3,61.7,56.0,6.156978985585555,4.27
0.3506568716131694,2,22,4,60.7,60.0,6.9726062513017535,4.81
0.4252677354043441,2,21,3,59.1,60.0,7.4073177104694174,5.3
0.3001045924503381,2,18,3,59.6,62.0,6.315358001522335,4.57
0.9202827531436926,3,19,2,62.0,58.0,9.212438170058329,7.31
0.6981347220709844,3,19,4,62.7,58.0,8.735846677457582,6.31
0.262364264467491,4,19,1,62.0,55.0,6.0473721790462776,4.28
0.33647223662121295,4,19,2,61.3,56.0,6.553933404025811,4.73
0.5822156198526637,4,22,2,61.3,54.0,8.110427237575024,5.96
0.7884573603642702,2,20,3,63.5,57.0,9.090542808520587,6.73
0.23111172096338664,2,20,5,60.0,59.0,6.393590753950631,4.11
0.33647223662121295,3,21,4,62.8,59.0,7.026426808699636,4.67
0.412109650826833,3,21,3,61.7,58.0,7.485491608030754,5.15
0.4252677354043441,4,20,5,62.2,54.0,7.736743682453495,5.22
0.27002713721306015,2,21,2,59.1,59.0,6.300785794663244,4.42
0.33647223662121295,4,18,3,61.9,55.0,6.587550014824796,4.73
0.5306282510621704,4,19,4,61.4,55.0,7.853216388156072,5.74
0.7030975114131134,4,22,7,63.0,57.0,9.653486547052035,6.39
0.5306282510621704,1,16,1,58.7,58.0,7.509335266016592,5.74
0.5306282510621704,3,20,3,62.6,61.0,7.907651594711089,5.66
0.4382549309311553,4,21,2,62.5,56.0,7.383989457978509,5.21
0.4054651081081644,1,20,2,62.5,60.0,7.1098794630722715,5.07
0.7466879474879752,2,17,1,63.1,57.0,8.312871394342615,6.59
0.6729444732424258,2,22,1,60.2,63.0,8.13739583005665,6.36
0.6418538861723948,3,19,2,60.6,62.0,7.9483852851118995,6.21
0.4510756193602166,4,21,3,61.0,54.0,7.697575346802343,5.39
0.5933268452777344,4,21,5,62.2,53.7,8.589327789175437,5.97
0.708035793053696,2,16,1,58.0,60.0,8.224163512637862,6.64
0.3435897043900769,4,22,4,61.3,54.0,7.049254841255837,4.8
0.9895411936137477,4,22,2,60.8,57.0,9.616605160254911,7.69
0.49469624183610705,2,21,5,61.8,59.0,8.17244681834278,5.51
0.27002713721306015,2,22,2,63.5,56.0,6.597145701886651,4.31
0.708035793053696,4,22,1,61.2,57.0,8.451053388911692,6.51
0.9707789171582248,4,21,2,60.7,55.0,9.190341725469493,7.67
