depth,table,x,cut_enc,color_enc,clarity_enc,log_price,log_carat
62.0,59.0,4.74,3,19,2,6.802394763324311,-0.916290731874155
63.2,55.0,4.1,2,22,4,6.152732694704104,-1.3093333199837622
62.7,59.0,6.37,3,18,2,8.473868066677865,0.0
61.7,54.2,4.69,4,19,5,6.858565034791365,-0.941608539858445
61.4,56.0,7.01,4,18,4,8.947806093057054,0.23111172096338664
61.5,59.0,4.75,4,20,5,6.922643891475888,-0.916290731874155
62.7,58.0,5.91,2,16,4,7.818832443803404,-0.2231435513142097
62.5,55.0,6.82,3,16,2,8.40290404501411,0.16551443847757333
61.6,60.0,6.42,2,19,3,8.764990330169104,0.009950330853168092
63.0,60.0,6.35,2,19,1,8.230843564198235,0.02955880224154443
63.0,57.0,4.48,2,22,4,6.647688373563329,-1.0498221244986778
61.8,55.0,4.39,2,19,7,6.860663671448287,-1.1394342831883648
61.0,55.0,5.94,2,21,4,8.1786387885907,-0.2484613592984996
61.2,56.0,6.49,4,18,2,8.567315800819449,0.01980262729617973
62.7,56.0,5.08,2,19,4,7.412160334945205,-0.6733445532637656
60.8,58.0,4.83,3,20,2,6.650279048587422,-0.8675005677047231
60.0,56.0,5.45,4,19,3,7.473637108496206,-0.5447271754416722
61.9,57.0,5.73,4,19,1,7.63433723562832,-0.3285040669720361
62.4,56.0,6.15,4,18,3,8.304989580140361,-0.10536051565782628
62.1,54.0,4.67,1,22,4,6.715383386334681,-0.9942522733438669
61.9,57.0,4.33,2,18,6,6.478509642208569,-1.171182981502945
61.2,56.0,5.25,4,18,6,7.518607216815252,-0.6348782724359695
62.4,54.0,5.89,4,19,4,8.063377822367027,-0.2613647641344075
61.7,56.0,6.47,4,19,4,8.981052985901483,0.03922071315328133
63.0,57.0,6.47,3,19,1,8.43771698991444,0.04879016416943204
61.6,56.0,4.44,4,21,6,7.095893221097532,-1.1086626245216111
62.0,55.0,7.4,4,21,2,9.349145334853365,0.4054651081081644
59.4,59.0,6.49,2,21,1,8.257644958208228,0.009950330853168092
61.0,60.0,4.47,3,17,4,6.473890696352274,-1.1394342831883648
62.2,54.7,6.44,4,21,2,8.672486075822272,0.01980262729617973
61.3,55.1,5.34,4,18,4,7.450079569807499,-0.5621189181535413
61.8,53.0,4.58,4,16,7,6.343880434126331,-1.0498221244986778
61.7,55.0,5.83,4,16,5,7.652545692693921,-0.3011050927839216
61.9,56.0,4.38,4,21,4,6.630683385642372,-1.1394342831883648
60.1,58.0,4.88,3,22,1,6.8001700683022,-0.8675005677047231
64.1,55.0,5.28,1,19,3,7.385851078125209,-0.5621189181535413
60.5,59.0,6.54,3,17,2,8.34283980427146,0.0
64.5,55.6,5.58,1,20,1,7.732807530422021,-0.342490308946776
61.5,56.0,4.5,4,22,6,7.099201743553092,-1.0788096613719298
61.6,57.0,4.13,4,18,2,5.973809611869261,-1.3093333199837622
63.1,57.0,6.39,2,19,4,8.805225202632306,0.03922071315328133
62.2,54.0,5.27,4,19,4,7.664815785285735,-0.5978370007556204
61.6,57.0,4.75,4,19,6,6.961296045910167,-0.8915981192837836
63.4,56.8,6.7,2,16,1,8.37309184744198,0.17395330712343798
62.7,57.0,4.31,4,19,7,6.828712071641684,-1.171182981502945
61.0,56.0,4.36,4,21,3,6.738152494595957,-1.2039728043259361
62.2,57.0,6.46,4,17,1,8.275121630216509,0.02955880224154443
62.4,58.0,5.11,3,19,3,7.271008538280992,-0.6733445532637656
59.7,57.0,6.56,3,21,2,8.579604451537634,0.0
61.6,55.0,4.43,4,19,4,6.499787040655854,-1.1394342831883648
62.1,54.0,4.36,4,22,3,6.439350371100098,-1.171182981502945
62.3,56.0,6.77,4,19,4,9.040974526342444,0.1823215567939546
60.1,60.1,4.79,1,17,4,6.625392368007956,-0.8915981192837836
62.6,60.0,5.26,2,21,3,7.262628600974241,-0.616186139423817
61.7,57.0,6.93,4,21,4,9.343033913701648,0.2468600779315258
61.7,57.0,5.16,4,19,4,7.417580402414544,-0.6539264674066639
62.3,56.0,5.46,4,20,4,7.880048200971577,-0.4620354595965587
62.8,58.0,4.33,2,17,3,6.1070228877422545,-1.1394342831883648
62.5,57.0,7.04,4,19,0,8.443115988019922,0.30010459245033816
59.6,60.0,6.61,2,20,2,8.610865667278873,0.058268908123975824
61.8,59.0,6.79,3,20,4,9.06750872286864,0.1823215567939546
62.1,54.0,4.76,4,21,2,6.626717749249025,-0.8915981192837836
61.0,57.0,4.54,4,21,5,6.744059186311348,-1.0498221244986778
62.3,59.0,6.43,3,20,2,8.573951525234847,0.0
62.3,55.0,6.91,4,16,2,8.554874258383926,0.19885085874516517
61.8,59.0,6.45,3,20,2,8.645762292210945,0.01980262729617973
62.3,55.0,5.06,2,20,4,7.444248649496705,-0.6931471805599453
61.0,58.0,5.67,2,18,2,7.653020413804189,-0.35667494393873245
62.2,54.0,5.19,4,20,5,7.684783943522785,-0.6348782724359695
62.5,57.0,5.7,4,19,5,8.037543185118697,-0.342490308946776
60.4,63.0,5.73,2,17,2,7.563200592358071,-0.342490308946776
61.5,56.0,4.45,2,19,2,6.2285110035911835,-1.0788096613719298
62.0,56.0,4.35,4,19,4,6.4692503167957724,-1.1394342831883648
61.8,55.0,5.26,4,21,3,7.52131798019924,-0.616186139423817
62.7,58.0,5.75,2,16,4,7.682482446534506,-0.3011050927839216
61.6,58.0,6.45,3,20,1,8.411165786770708,0.009950330853168092
63.4,57.0,4.31,2,18,6,6.777646593635117,-1.2039728043259361
61.6,55.0,4.58,2,20,5,6.77078942390898,-1.0216512475319814
61.9,59.0,4.75,3,21,3,6.882437470997847,-0.916290731874155
61.3,55.0,4.17,4,18,2,5.948034989180646,-1.3093333199837622
61.9,58.0,5.35,2,16,3,7.160069207596127,-0.527632742082372
61.2,59.0,4.35,3,19,4,6.437751649736401,-1.171182981502945
64.4,57.0,6.14,0,19,2,8.119100837637486,-0.07257069283483537
62.3,56.0,4.86,4,18,2,6.823286122355687,-0.843970070294529
59.8,59.0,6.96,3,20,3,9.038008749211576,0.19885085874516517
61.3,57.0,5.14,4,18,3,7.233455418621439,-0.6733445532637656
63.0,59.0,5.76,2,21,2,7.889084407035514,-0.2744368457017603
61.6,58.0,6.52,3,21,1,8.272315147956022,0.03922071315328133
61.5,63.0,6.22,0,18,0,7.400620577371135,-0.040821994520255166
63.5,59.0,6.3,2,16,1,8.149601735736155,0.009950330853168092
62.1,58.0,6.4,3,22,4,8.93260863037757,0.009950330853168092
62.1,59.0,6.8,3,17,2,8.588210678651517,0.19885085874516517
61.3,56.0,5.36,4,18,4,7.348587530927593,-0.5621189181535413
63.1,55.0,4.46,2,22,2,6.590301048196686,-1.1086626245216111
61.9,57.0,4.48,4,19,7,6.988413181999592,-1.0788096613719298
61.5,57.0,5.64,2,18,2,7.653020413804189,-0.35667494393873245
61.8,59.0,6.43,2,20,1,8.392536586816682,0.02955880224154443
61.6,55.0,6.48,4,19,2,8.615770754777232,0.02955880224154443
62.2,58.0,5.34,3,16,4,7.381501894506707,-0.5621189181535413
63.7,58.0,4.74,1,20,2,6.806829360392176,-0.8915981192837836
59.6,59.0,6.74,3,16,1,8.223090551161533,0.09531017980432493
60.5,62.0,4.37,3,17,2,6.226536669287466,-1.2039728043259361
62.7,57.0,5.63,4,17,4,7.679251425953058,-0.35667494393873245
59.9,62.0,6.33,3,18,3,8.325548307161398,-0.09431067947124129
59.5,58.0,4.92,3,21,6,7.267525427828172,-0.843970070294529
62.7,55.0,5.76,4,21,3,7.897668150726906,-0.3285040669720361
63.7,58.0,6.34,1,20,3,8.795733605950735,0.03922071315328133
62.5,56.0,4.09,4,21,6,6.48768401848461,-1.3470736479666092
61.8,55.0,6.59,4,21,3,8.960339366492091,0.058268908123975824
62.5,58.0,5.82,2,17,1,7.664815785285735,-0.2484613592984996
62.1,56.0,6.85,4,18,1,8.73214326770192,0.20701416938432612
63.8,55.0,6.37,2,19,1,8.412054873292933,0.01980262729617973
63.3,56.0,5.99,2,21,1,7.99799931797973,-0.19845093872383832
63.1,58.0,6.08,2,19,1,7.957527402230773,-0.10536051565782628
60.8,57.0,5.25,4,22,2,7.415776975415394,-0.616186139423817
63.5,55.0,6.3,2,21,2,8.565030520830398,0.01980262729617973
61.6,56.0,6.17,4,18,4,8.432070937999402,-0.10536051565782628
60.7,57.0,5.12,4,20,5,7.555905093611346,-0.6931471805599453
60.8,56.0,4.42,4,18,7,6.985641817639208,-1.171182981502945
62.3,55.0,5.77,4,17,6,7.906547232368036,-0.3011050927839216
63.8,58.0,6.33,1,20,1,8.332067707289548,0.0
62.2,55.0,5.16,4,20,3,7.408530566894626,-0.6348782724359695
58.9,59.0,4.59,2,21,3,6.642486801367256,-1.0498221244986778
61.2,58.0,5.24,4,17,4,7.1731917424865985,-0.616186139423817
61.7,61.0,4.7,2,19,3,6.717804695023691,-0.8915981192837836
62.2,59.0,5.83,2,17,4,7.894318063841624,-0.2613647641344075
63.4,56.0,5.33,1,17,3,7.165493475060845,-0.527632742082372
62.1,60.0,4.29,3,21,2,6.51471269087253,-1.2039728043259361
62.1,55.0,4.84,4,16,4,6.520621127558696,-0.843970070294529
61.6,57.0,4.81,4,19,7,7.154615356913663,-0.843970070294529
62.4,57.0,5.01,2,21,3,7.357556200910353,-0.6931471805599453
62.4,57.0,4.72,4,21,6,7.242082359256962,-0.916290731874155
61.5,58.0,5.73,3,17,5,7.822444729489319,-0.31471074483970024
59.4,59.0,7.45,3,18,3,9.315150736328528,0.41871033485818504
63.0,53.0,4.3,4,19,7,6.862757913051401,-1.2039728043259361
62.3,55.0,4.44,4,20,1,6.1092475827643655,-1.1086626245216111
63.3,56.0,7.38,2,18,3,9.263501920090414,0.4382549309311553
62.8,57.0,5.69,4,17,5,7.860956364876389,-0.3285040669720361
63.7,57.0,6.71,1,21,3,8.685077700412423,0.1823215567939546
61.1,58.0,7.34,3,21,1,8.930626469173578,0.4054651081081644
61.0,57.0,6.91,4,18,4,9.073259831427816,0.2151113796169455
63.7,54.0,4.52,1,21,1,6.22455842927536,-1.0216512475319814
62.3,53.0,4.34,4,20,7,6.786716950605081,-1.2039728043259361
60.6,56.0,5.95,4,22,1,7.980023592310645,-0.2613647641344075
62.0,55.0,6.23,4,21,1,8.188411308079031,-0.10536051565782628
60.5,61.0,6.47,3,22,2,8.596004371840527,0.02955880224154443
61.2,56.0,4.63,4,21,3,6.920671504248683,-1.0216512475319814
63.4,59.0,5.66,2,17,1,7.4815557019095165,-0.35667494393873245
63.4,56.0,5.16,2,22,3,7.510977752014095,-0.6539264674066639
60.1,55.0,5.33,4,19,3,7.3987862754199485,-0.5978370007556204
60.3,59.0,6.44,2,18,2,8.406485069431817,0.01980262729617973
62.0,55.0,7.57,4,20,0,8.885855993000296,0.4885800148186709
61.9,54.0,6.54,4,19,3,8.837826364007704,0.058268908123975824
62.0,55.2,5.28,2,18,3,7.344719054149673,-0.5978370007556204
63.5,57.0,6.55,2,17,2,8.181160858023409,0.09531017980432493
64.4,58.0,6.13,0,17,3,8.017307507688582,-0.08338160893905101
61.3,58.0,6.63,3,17,3,8.446556111816797,0.08617769624105241
63.3,56.0,4.63,2,16,3,6.61472560020376,-0.941608539858445
62.1,57.0,4.52,4,22,7,7.76046702921342,-1.0788096613719298
62.8,57.0,4.33,2,20,3,6.4692503167957724,-1.1394342831883648
63.1,58.0,5.61,2,21,2,7.879669914604289,-0.35667494393873245
62.4,56.0,5.7,3,18,1,7.614805364711073,-0.342490308946776
62.8,57.0,4.54,4,22,2,6.677083461247136,-1.0216512475319814
62.8,55.0,4.38,4,19,2,6.385194398997726,-1.171182981502945
61.4,56.0,4.76,4,17,5,7.122866658599083,-0.916290731874155
61.6,60.0,5.65,3,20,3,7.923710333969238,-0.35667494393873245
62.9,56.0,6.56,2,19,5,8.94832604627298,0.058268908123975824
62.9,58.6,6.1,2,19,3,8.409162447202533,-0.06187540371808753
64.0,59.0,5.61,1,17,3,7.517520850603031,-0.342490308946776
63.4,58.0,4.32,1,22,2,6.3473892096560105,-1.171182981502945
62.2,56.0,5.08,4,19,6,7.5480289699350145,-0.6931471805599453
61.1,58.0,4.68,3,22,1,6.699500340161678,-0.9675840262617056
61.4,60.0,4.38,3,20,3,6.4692503167957724,-1.1394342831883648
61.3,57.0,7.32,4,17,4,9.20029003612268,0.4054651081081644
62.8,62.0,7.22,2,16,5,8.966994113344454,0.4054651081081644
61.9,59.0,6.6,3,18,1,8.511778558714738,0.10436001532424286
62.3,55.0,5.42,3,18,5,7.542213463193403,-0.527632742082372
61.9,57.0,6.21,3,16,1,7.939871576361883,-0.07257069283483537
62.4,56.0,6.71,2,20,3,8.913550280493675,0.1570037488096647
62.1,55.0,4.49,4,22,3,6.827629234502852,-1.0788096613719298
62.5,57.0,7.67,3,18,1,9.276783328524896,0.5364933705145685
61.7,55.0,4.38,4,21,6,6.778784897685177,-1.1394342831883648
61.2,57.0,7.45,4,20,1,9.111293218374948,0.41871033485818504
61.6,59.0,5.92,3,18,1,7.786967002614872,-0.2231435513142097
63.1,60.0,5.12,2,21,5,7.622174594817622,-0.6348782724359695
62.4,55.0,4.3,4,19,3,6.298949246855942,-1.171182981502945
59.9,58.0,5.85,3,20,2,7.91644286012226,-0.3285040669720361
61.1,58.0,5.78,3,21,3,7.822444729489319,-0.35667494393873245
63.8,58.0,6.09,1,22,1,8.244334047856094,-0.10536051565782628
62.7,57.0,4.7,4,20,2,6.626717749249025,-0.8915981192837836
61.8,55.0,4.54,4,22,4,6.660575149839686,-1.0216512475319814
63.0,55.0,4.28,2,20,3,6.261491684321042,-1.2039728043259361
62.2,62.5,6.08,1,19,2,8.246958032568177,-0.10536051565782628
61.2,54.0,6.71,4,19,7,9.215626376405421,0.10436001532424286
59.1,62.0,5.82,1,20,4,7.964503363551548,-0.35667494393873245
63.8,58.0,6.31,1,21,3,8.743850562030243,0.0
62.7,58.0,6.31,1,18,1,8.324821298768782,0.0
61.4,59.0,6.96,2,18,3,8.911260254572033,0.2700271372130602
60.9,57.0,5.71,3,22,3,7.975564658495202,-0.35667494393873245
62.7,55.0,5.63,2,21,2,7.853604813097837,-0.35667494393873245
62.7,58.0,5.71,2,20,2,7.906547232368036,-0.3011050927839216
62.1,60.0,6.36,3,20,3,8.69751274553952,0.009950330853168092
62.5,56.0,4.24,4,18,4,6.26530121273771,-1.2039728043259361
62.4,58.0,5.73,3,18,4,7.85243908535751,-0.342490308946776
62.0,59.0,7.57,3,19,0,8.841014310483892,0.5007752879124892
62.0,60.0,6.79,3,22,3,9.18563775933581,0.19885085874516517
61.5,56.0,4.34,4,19,3,6.480044561926653,-1.171182981502945
62.3,56.0,5.2,4,20,3,7.487733761436444,-0.616186139423817
62.7,58.0,3.86,2,22,3,5.8916442118257715,-1.4696759700589417
61.5,56.0,5.15,4,22,3,7.507690077819904,-0.6539264674066639
60.6,59.0,5.38,3,22,4,7.7664168980196555,-0.5621189181535413
62.0,54.0,4.7,4,20,5,6.895682697747868,-0.941608539858445
60.9,56.0,4.45,4,21,5,6.70196036600254,-1.1086626245216111
61.2,57.0,5.24,4,22,2,7.441906728051625,-0.6348782724359695
62.0,54.0,4.44,4,20,4,6.775366090936392,-1.1394342831883648
61.4,58.0,6.19,3,20,1,8.176391596633795,-0.10536051565782628
62.1,59.0,4.27,3,19,5,6.777646593635117,-1.2039728043259361
61.9,55.0,4.86,4,19,5,7.029087564149662,-0.843970070294529
63.3,56.0,6.75,2,18,6,8.805674944038582,0.1823215567939546
60.6,58.0,5.26,3,20,3,7.736307096548285,-0.6348782724359695
63.5,57.0,6.67,2,18,1,8.560444233410552,0.1823215567939546
62.5,62.0,6.04,1,19,2,8.2960476427647,-0.10536051565782628
62.0,56.0,4.55,4,22,2,6.4967749901858625,-1.0216512475319814
58.9,59.0,5.55,3,20,1,7.228388451573604,-0.5108256237659907
61.7,58.0,6.43,3,20,4,8.923591197573002,0.009950330853168092
61.4,56.0,4.33,4,20,6,6.947937068614969,-1.2039728043259361
61.9,59.0,6.23,3,21,4,8.550047528287184,-0.09431067947124129
61.1,57.0,6.37,0,22,5,9.26501793326688,0.0
62.0,55.0,4.46,4,21,3,6.802394763324311,-1.1394342831883648
60.9,59.0,6.57,3,19,2,8.520587424484253,0.03922071315328133
63.2,55.0,5.12,2,22,2,7.3537223303996315,-0.6733445532637656
61.3,59.0,6.44,3,18,3,8.508959386489133,0.009950330853168092
61.8,55.0,7.43,4,19,2,9.358415490041546,0.45107561936021673
60.2,60.0,7.35,3,18,3,9.353574540062091,0.412109650826833
62.4,61.0,6.81,3,18,1,8.525161361065415,0.1823215567939546
61.6,57.0,5.21,4,17,4,7.232010331664759,-0.6348782724359695
61.8,57.0,5.54,4,22,6,8.299534570332597,-0.4307829160924542
62.3,58.0,5.07,3,22,2,7.4109518755836366,-0.6931471805599453
61.1,56.0,5.29,4,21,4,7.605890001053122,-0.579818495252942
61.2,56.0,5.2,4,21,3,7.5740450053721995,-0.6539264674066639
63.2,56.0,6.66,2,20,2,8.627660644442209,0.12221763272424911
60.0,60.0,6.07,3,22,1,7.9561263512135,-0.23572233352106983
61.8,54.0,5.18,3,21,1,7.113956109566034,-0.6539264674066639
61.6,61.0,4.83,2,19,2,6.648984550024776,-0.8209805520698302
61.5,55.0,4.76,4,19,1,6.473890696352274,-0.8915981192837836
61.4,60.0,6.45,3,20,4,8.960852845322371,0.009950330853168092
59.6,59.0,6.38,2,18,1,8.086410275323782,-0.10536051565782628
63.8,57.0,6.59,1,20,3,8.842893331055539,0.11332868530700327
63.5,57.0,4.3,1,17,2,6.042632833682381,-1.1394342831883648
59.9,57.0,5.92,4,22,1,7.926602599181384,-0.31471074483970024
62.3,54.0,4.75,4,19,6,6.949856455000773,-0.916290731874155
62.1,56.0,4.32,4,18,3,6.19644412779452,-1.2039728043259361
60.7,58.0,4.03,3,21,6,6.565264970035361,-1.4271163556401458
60.8,57.0,4.73,4,21,3,6.774223886357614,-0.941608539858445
62.3,55.0,5.13,2,19,6,7.620705086838262,-0.6539264674066639
62.5,57.0,6.83,2,16,2,8.455743229100015,0.22314355131420976
60.9,60.0,6.72,2,22,1,8.709795057617749,0.1570037488096647
60.6,57.0,4.61,4,22,3,6.9975959829819265,-1.0216512475319814
61.9,57.0,6.43,4,19,6,9.031931152002144,0.0
61.1,58.0,6.73,3,21,1,8.634086942887738,0.11332868530700327
61.8,54.4,4.49,4,19,2,6.274762021241939,-1.0788096613719298
61.5,60.0,7.46,3,18,1,8.781401907682376,0.4252677354043441
61.1,61.0,4.03,2,21,5,6.278521424165844,-1.3862943611198906
62.1,55.0,4.39,4,18,4,6.261491684321042,-1.1394342831883648
60.5,59.0,7.44,3,22,2,9.349145334853365,0.4054651081081644
61.9,55.0,5.4,4,20,4,7.696667081526462,-0.5108256237659907
61.8,56.0,4.71,3,16,6,6.825460036255307,-0.941608539858445
61.0,57.0,5.25,4,19,4,7.579167967396076,-0.616186139423817
63.8,56.0,6.09,1,18,2,8.108623268354595,-0.09431067947124129
62.4,60.0,4.79,3,22,2,6.679599185844383,-0.843970070294529
60.6,62.0,7.42,3,22,1,9.165447603085447,0.41871033485818504
60.8,57.0,5.77,4,21,2,8.134174272137903,-0.3285040669720361
60.1,59.0,4.96,3,17,1,6.721425700790643,-0.7985076962177716
62.2,55.0,4.75,4,18,1,6.29156913955832,-0.916290731874155
59.5,60.0,6.77,3,22,3,8.791638037085997,0.10436001532424286
62.4,58.0,7.02,2,18,2,8.870522545103873,0.27763173659827955
60.8,56.0,5.51,4,18,4,7.627057417018934,-0.4942963218147801
62.4,55.0,6.6,4,17,2,8.360071435644025,0.10436001532424286
62.2,58.0,6.4,3,20,2,8.534836626588833,0.01980262729617973
61.9,54.0,5.99,4,19,4,8.263590432617319,-0.19845093872383832
59.2,61.0,4.78,2,19,2,6.553933404025811,-0.916290731874155
58.8,62.0,5.31,3,19,1,7.086737934510577,-0.6539264674066639
63.1,56.0,4.23,2,19,5,6.777646593635117,-1.2039728043259361
62.0,59.0,7.1,3,17,4,8.934850340289763,0.3074846997479607
60.6,56.0,4.83,2,19,4,6.883462586413092,-0.8915981192837836
61.6,56.0,6.66,4,21,1,8.58653266949485,0.09531017980432493
63.4,57.0,6.41,1,21,1,8.457867725331422,0.01980262729617973
61.6,59.0,5.74,2,18,4,7.878912912297133,-0.31471074483970024
62.3,56.0,4.34,4,21,3,6.738152494595957,-1.2039728043259361
61.7,56.0,4.27,2,19,3,6.154858094016418,-1.2378743560016174
60.7,60.0,4.81,2,22,4,6.97166860472579,-0.8675005677047231
59.1,60.0,5.3,2,21,3,7.4067107301776405,-0.6348782724359695
59.6,62.0,4.57,2,18,3,6.313548046277095,-1.0498221244986778
62.0,58.0,7.31,3,19,2,9.212338374638856,0.412109650826833
62.7,58.0,6.31,3,19,4,8.73568594451502,0.009950330853168092
62.0,55.0,4.28,4,19,1,6.045005314036012,-1.2039728043259361
61.3,56.0,4.73,4,19,2,6.55250788703459,-0.916290731874155
61.3,54.0,5.96,4,22,2,8.1101268019411,-0.23572233352106983
63.5,57.0,6.73,2,20,3,9.090430075303626,0.1823215567939546
60.0,59.0,4.11,2,20,5,6.391917113392602,-1.3470736479666092
62.8,59.0,4.67,3,21,4,7.025538314638521,-0.916290731874155
61.7,58.0,5.15,3,21,3,7.484930283289661,-0.6733445532637656
62.2,54.0,5.22,4,20,5,7.736307096548285,-0.6348782724359695
59.1,59.0,4.42,2,21,2,6.298949246855942,-1.171182981502945
61.9,55.0,4.73,4,18,3,6.586171654854675,-0.916290731874155
61.4,55.0,5.74,4,19,4,7.8528278122817445,-0.35667494393873245
62.6,61.0,5.66,3,20,3,7.907283609426348,-0.35667494393873245
62.5,56.0,5.21,4,21,2,7.3833681469923835,-0.5978370007556204
62.5,60.0,5.07,1,20,2,7.109062135687172,-0.6931471805599453
63.1,57.0,6.59,2,17,1,8.312626025674962,0.10436001532424286
60.2,63.0,6.36,2,22,1,8.137103389639302,-0.040821994520255166
60.6,62.0,6.21,3,19,2,7.948031990637284,-0.10536051565782628
61.0,54.0,5.39,4,21,3,7.697121317282625,-0.5621189181535413
62.2,53.7,5.97,4,21,5,8.589141690728821,-0.21072103131565253
61.3,54.0,4.8,4,22,4,7.048386408721883,-0.8915981192837836
61.8,59.0,5.51,2,21,5,8.172164452111904,-0.4462871026284195
63.5,56.0,4.31,2,22,2,6.595780513961311,-1.171182981502945
61.2,57.0,6.51,4,22,1,8.450839690866216,0.02955880224154443
60.7,55.0,7.67,4,21,2,9.19023970026918,0.494696241836107
63.6,57.0,5.12,2,21,2,7.266827347520591,-0.6348782724359695
60.2,60.0,7.5,3,18,3,9.301186055275759,0.412109650826833
61.8,57.0,4.6,4,18,4,6.697034247666484,-1.0216512475319814
59.8,56.0,5.35,2,18,4,7.431299675155903,-0.579818495252942
62.8,59.0,4.75,3,21,2,6.876264611890766,-0.8915981192837836
60.4,57.0,7.52,4,16,4,9.053452616439039,0.4382549309311553
62.8,56.0,5.7,4,20,3,7.8528278122817445,-0.35667494393873245
63.0,58.0,6.09,3,17,2,7.95892649305011,-0.10536051565782628
59.2,61.0,4.63,2,20,3,6.54534966033442,-0.9942522733438669
62.4,58.0,5.67,3,16,4,6.855408798609928,-1.0498221244986778
62.6,55.0,4.25,4,18,5,6.405228458030842,-1.2039728043259361
64.2,61.0,7.24,1,20,1,8.94832604627298,0.412109650826833
60.1,60.0,7.56,2,16,4,9.049584593096789,0.4637340162321402
62.1,54.0,4.55,4,20,3,6.616065185132817,-1.0498221244986778
61.3,56.0,6.53,2,17,3,8.39795910349254,0.009950330853168092
59.3,57.0,5.25,2,19,7,7.642044402873258,-0.6733445532637656
64.3,54.0,5.1,1,21,2,7.392647520721623,-0.6733445532637656
62.2,57.0,6.56,4,18,2,8.545391845774915,0.058268908123975824
63.3,59.0,4.2,1,17,4,6.159095388491933,-1.2039728043259361
61.7,56.0,4.31,4,22,2,6.313548046277095,-1.2039728043259361
60.5,59.0,4.34,3,17,7,6.697034247666484,-1.2039728043259361
61.1,58.0,5.67,2,16,1,7.475339236566737,-0.342490308946776
64.1,59.0,5.56,1,22,3,8.017307507688582,-0.35667494393873245
61.8,58.0,6.44,2,20,5,9.09627541568821,0.009950330853168092
62.4,58.0,4.48,2,22,3,6.659293919683638,-1.0216512475319814
62.8,58.0,6.88,3,17,1,8.383661798791715,0.2151113796169455
62.6,57.0,5.81,4,22,2,7.989221408815276,-0.2613647641344075
61.1,56.0,4.8,4,22,4,7.2633296174768365,-0.8915981192837836
61.9,55.0,5.03,4,19,7,7.490529402060711,-0.7339691750802004
61.9,55.7,4.57,4,22,2,6.569481420414296,-1.0216512475319814
62.3,58.0,5.94,2,17,2,7.86403565907245,-0.19845093872383832
62.0,54.0,5.73,4,17,3,7.7284157798410416,-0.342490308946776
58.9,61.5,5.77,1,18,5,7.900636613018005,-0.35667494393873245
61.6,55.0,4.48,4,18,5,6.450470422144176,-1.1086626245216111
62.2,58.0,4.48,3,18,4,6.639875833826536,-1.0788096613719298
61.3,54.0,6.56,4,20,6,9.198369000194964,0.02955880224154443
58.8,59.0,6.28,3,22,1,8.182838710766026,-0.10536051565782628
59.6,61.0,4.53,3,16,3,6.1092475827643655,-1.1086626245216111
59.6,59.0,4.57,3,22,2,6.688354713946762,-1.0788096613719298
63.1,56.0,4.49,1,21,4,6.4967749901858625,-1.0498221244986778
63.8,57.0,3.88,2,21,5,6.184148890937483,-1.4696759700589417
61.9,57.0,4.63,4,21,5,7.003065458786462,-0.9675840262617056
62.9,56.0,6.74,2,18,2,8.70267641154777,0.1823215567939546
61.9,56.0,5.1,4,19,4,7.412160334945205,-0.6733445532637656
62.0,56.0,6.69,4,17,2,8.482394685873542,0.11332868530700327
61.6,56.0,4.22,4,18,5,6.2422232654551655,-1.2729656758128873
61.1,56.0,4.36,4,21,6,6.822197390620491,-1.2039728043259361
